0.027655099928111337,0.017047836904574013,0.007597767622472716,-0.0013894664497213097,-0.011735075577308803,-0.020534909301838662,-0.033603347718321505,-0.04151138011439134,-0.0461636412872927,-0.05704156884574985,-0.06629465504210096,-0.07349131743335341,-0.08235944491325002,-0.09125781221371332,-0.09629443016873834,-0.10575217487046143,-0.1186981512247067,-0.12224211330509861,-0.13271180293459364,-0.13743557480923158,-0.1417129870362259,-0.15951757758053792,-0.18865196923119493,-0.2005639183224351,-0.22349150999871026,-0.24421729784178112,-0.2610035762222235,-0.28709422356132575,-0.3080066986974479,-0.3298295349321813,-0.3501468752869607,-0.36944056428452676,-0.3871567865841286,-0.39709853750314456,-0.41110105845036543,-0.41755208714031805,-0.4254778683033465,-0.4303044210412389,-0.4371565262167495,-0.4365444785366496,
0.02217594162543925,0.0075129478812707715,0.0006534601830671543,-0.011172097261826074,-0.021689520829383864,-0.029555510860252907,-0.04206520000821776,-0.04783684797067708,-0.056653357619685256,-0.06746736431392644,-0.07307917722281698,-0.08319897392135757,-0.09126330471364917,-0.09798322104197074,-0.10729678252612082,-0.11616879219108261,-0.12287353059944117,-0.13208784807096388,-0.14097527793586062,-0.1453217502617016,-0.15662213097357866,-0.17718922457620268,-0.19033586421515503,-0.2151978991340441,-0.2386774547377188,-0.2555938001405781,-0.28031556391888246,-0.2994913426984829,-0.3221658113062813,-0.3489261681551549,-0.36756347506406783,-0.389187958824927,-0.4010126813574441,-0.41743115760553023,-0.42810528755105204,-0.43655992921530173,-0.4451181215403607,-0.4462191960829543,-0.455117299652468,-0.4569373990865795,
0.01819102218472471,0.00616673638926781,-0.005448086754282598,-0.015491532509445568,-0.022714990011686406,-0.03618239526384885,-0.04501704570698804,-0.05139045773268622,-0.062328234798420756,-0.07012615949410642,-0.080324076801684,-0.08993081400892779,-0.0950831940666823,-0.10258547590254209,-0.1109573014981831,-0.11933285735979215,-0.12934341721078343,-0.13898283443631557,-0.14344330606043804,-0.152320671193146,-0.16066956266054158,-0.17823847469366882,-0.20463626150087336,-0.2252547908416625,-0.24235574855964917,-0.26678228999952497,-0.2883000441109989,-0.31264599844241525,-0.3401482368274812,-0.3603939717079575,-0.3829446274166841,-0.4031817052594977,-0.42223377556048525,-0.4339511693237428,-0.4457239320657799,-0.4533911342731858,-0.4583496404265711,-0.46438253907343086,-0.4696670034527028,-0.47227198906384643,
0.015114434013850995,0.0036863526034907495,-0.00721412372354454,-0.01847790987870059,-0.025370946919275734,-0.03553448878534144,-0.04766137399548003,-0.05677793361332671,-0.06505828978979654,-0.07592220697329329,-0.08629663261850486,-0.09072262096944739,-0.1019292765262449,-0.10805474429012361,-0.11427157391388357,-0.12173353308086118,-0.13288586096824712,-0.13947922718478162,-0.15234003783532968,-0.1570711679618063,-0.16354358180199347,-0.18514753935118797,-0.2062746018555391,-0.23086311989501712,-0.25417798664676444,-0.2763664720179707,-0.2997696121465126,-0.3215731228823494,-0.3483207180962505,-0.374667235029581,-0.39672671384712693,-0.42044992830802186,-0.43260492172792614,-0.4490744215281981,-0.4638228682204166,-0.47270294210246355,-0.47767353953094943,-0.48123867368275025,-0.4850896144725545,-0.4873822685015082,
0.0244462339351397,0.0072775876452473,0.000561011215774108,-0.010984906142859815,-0.019883899585496214,-0.03131492948908331,-0.044000702826430184,-0.05089425404781768,-0.05990447161650259,-0.07410649765780537,-0.0795803112600363,-0.09138902295474603,-0.0975168949208121,-0.10423757098700875,-0.1121879442398953,-0.1229436950155613,-0.13192351856601597,-0.13644090244298576,-0.14797211116745818,-0.14902101918282762,-0.1607628980049544,-0.18452250303540815,-0.20906625640789944,-0.22768765395872656,-0.2501868251442018,-0.2795504660597191,-0.2986591472583228,-0.3262712692365219,-0.3558443232473718,-0.3776687807003428,-0.4005694219974325,-0.42378789310914755,-0.4434053789598264,-0.46058736529954,-0.46830590425481955,-0.4794890376092913,-0.4855978334658474,-0.4889922359791991,-0.4953726518200091,-0.49692458650009097,
0.026552339026360644,0.01484712531011622,0.003912818181502598,-0.007068040753294497,-0.01711112970016822,-0.02739269985237549,-0.042477053250192603,-0.04477754746604244,-0.06070668142622733,-0.06840709283034373,-0.07890414922679574,-0.0898151561771052,-0.09485327036956721,-0.1058095644508351,-0.10748002085958339,-0.12004248091628121,-0.12495949128640133,-0.13665596204648003,-0.1415892533728107,-0.14868053626921868,-0.1598966061897587,-0.1787124342054216,-0.20653938940502178,-0.22983632553367983,-0.25870146199355787,-0.2762859434473852,-0.30911465740559024,-0.3311590347407592,-0.3573353705540859,-0.3836890602698484,-0.40908930914551556,-0.43221917489358974,-0.45046136012791516,-0.4665033502889366,-0.48226785009715356,-0.4915534671364471,-0.501866482345026,-0.5041747157398122,-0.5067977751649396,-0.5093910022000937,
0.03540599921119733,0.02245774167971044,0.0063125395116419795,0.0027679935447671392,-0.009302031329840916,-0.02032095623752163,-0.031425534659968196,-0.04412955649122586,-0.05053100895834371,-0.05654251498539653,-0.07377583838203745,-0.079956031127512,-0.0875454038942841,-0.09605042715717878,-0.09963007019182635,-0.11622783860392194,-0.11788566540150104,-0.1318725531468214,-0.13981702260645215,-0.14490487580741815,-0.15449877247155955,-0.18067833550479825,-0.20236089910990074,-0.22636058396389583,-0.252631894726119,-0.2776075070767621,-0.3051492234076471,-0.3292746379505301,-0.36292439865926573,-0.386996291586949,-0.4123072490163338,-0.4379001579941391,-0.4566781150858351,-0.4732823336876527,-0.48708515861630547,-0.49846234225134406,-0.5061463801747536,-0.5114391580423164,-0.5178921409080071,-0.5164349927244127,
0.045482230515136536,0.027783265420886175,0.02334488797695133,0.007382113469613803,-0.0005657048656306318,-0.010290653043198709,-0.023882643442882667,-0.034242656549545815,-0.03771052567722559,-0.05989133055382032,-0.05709922710094469,-0.06947320530818678,-0.08178721855683675,-0.08656880120158982,-0.0968392911284963,-0.10386815947005396,-0.10877564635849679,-0.12279494468041934,-0.12894047372728784,-0.1355768946317894,-0.1477545437434675,-0.17138839505423234,-0.19869923888171362,-0.22225871723940133,-0.25188506236322367,-0.27656141011968655,-0.3007588005834166,-0.32929299370852555,-0.35862257644415096,-0.38547848602002716,-0.4143256151109165,-0.4389424341756948,-0.45979492429734803,-0.4764873846873206,-0.49353483854859004,-0.504704575717367,-0.5128269350812338,-0.5185251861214795,-0.5251356532387303,-0.5261018858773278,
0.05748525966073788,0.04307794474194202,0.0312641009808913,0.026085350495183686,0.011413351635565725,0.0016148757282109327,-0.00874975502773165,-0.0206712231796247,-0.030199763716688335,-0.03928253747554682,-0.04592157643957061,-0.06658600203713934,-0.062494893228660225,-0.0700493613241941,-0.0762929522554421,-0.08931340879274721,-0.09744203933880141,-0.10825514520085541,-0.11849278969059482,-0.11984964260266734,-0.13732368096826683,-0.1579379631460627,-0.18588882767105305,-0.2064326442222975,-0.24114503595178993,-0.26375479457848766,-0.29287137330843405,-0.3247704628908089,-0.3511358082498135,-0.38367187573432865,-0.4096833204679618,-0.4339787971476197,-0.4538907382480873,-0.47762904828505226,-0.49045550279944916,-0.5060876069788431,-0.514800141777358,-0.5227426086261643,-0.5300276068981845,-0.5266431304810614,
0.06946666172562808,0.0567957648772535,0.045643684933797946,0.03841477984795202,0.026804118772319474,0.015322519258839644,0.0035440207843132096,-0.0053399285624815525,-0.01573987254450856,-0.026202679791949648,-0.03689690723968367,-0.0406406614666521,-0.0519236458892476,-0.05940619192787994,-0.0671102837610936,-0.07069121730975864,-0.08146796841396955,-0.09011239328024785,-0.09933156733067677,-0.10690525801679084,-0.11984860584149644,-0.14457937605975946,-0.17231981877368685,-0.19699501574795292,-0.2279134881149398,-0.2546680697829788,-0.2835797850157272,-0.31223972072377154,-0.3422182612798494,-0.37770093977560903,-0.39858774791365686,-0.4327153292419907,-0.4488027446318858,-0.47273778546905787,-0.4902772822237756,-0.5074349082357948,-0.5143903159944911,-0.5192828365675203,-0.5287592252511407,-0.5342203733132852,
